date,crime_count,day,month,year,day_of_week,is_weekend
2014-06-23,830,23,6,2014,0,0
2014-06-24,862,24,6,2014,1,0
2014-06-25,857,25,6,2014,2,0
2014-06-26,826,26,6,2014,3,0
2014-06-27,900,27,6,2014,4,0
2014-06-28,853,28,6,2014,5,1
2014-06-29,906,29,6,2014,6,1
2014-06-30,800,30,6,2014,0,0
2014-07-01,1016,1,7,2014,1,0
2014-07-02,818,2,7,2014,2,0
2014-07-03,886,3,7,2014,3,0
2014-07-04,837,4,7,2014,4,0
2014-07-05,900,5,7,2014,5,1
2014-07-06,874,6,7,2014,6,1
2014-07-07,899,7,7,2014,0,0
2014-07-08,818,8,7,2014,1,0
2014-07-09,854,9,7,2014,2,0
2014-07-10,821,10,7,2014,3,0
2014-07-11,944,11,7,2014,4,0
2014-07-12,810,12,7,2014,5,1
2014-07-13,849,13,7,2014,6,1
2014-07-14,817,14,7,2014,0,0
2014-07-15,817,15,7,2014,1,0
2014-07-16,847,16,7,2014,2,0
2014-07-17,809,17,7,2014,3,0
2014-07-18,876,18,7,2014,4,0
2014-07-19,868,19,7,2014,5,1
2014-07-20,843,20,7,2014,6,1
2014-07-21,810,21,7,2014,0,0
2014-07-22,835,22,7,2014,1,0
2014-07-23,861,23,7,2014,2,0
2014-07-24,855,24,7,2014,3,0
2014-07-25,924,25,7,2014,4,0
2014-07-26,874,26,7,2014,5,1
2014-07-27,890,27,7,2014,6,1
2014-07-28,874,28,7,2014,0,0
2014-07-29,805,29,7,2014,1,0
2014-07-30,794,30,7,2014,2,0
2014-07-31,861,31,7,2014,3,0
2014-08-01,1087,1,8,2014,4,0
2014-08-02,897,2,8,2014,5,1
2014-08-03,848,3,8,2014,6,1
2014-08-04,782,4,8,2014,0,0
2014-08-05,826,5,8,2014,1,0
2014-08-06,809,6,8,2014,2,0
2014-08-07,843,7,8,2014,3,0
2014-08-08,821,8,8,2014,4,0
2014-08-09,887,9,8,2014,5,1
2014-08-10,855,10,8,2014,6,1
2014-08-11,875,11,8,2014,0,0
2014-08-12,760,12,8,2014,1,0
2014-08-13,858,13,8,2014,2,0
2014-08-14,797,14,8,2014,3,0
2014-08-15,863,15,8,2014,4,0
2014-08-16,855,16,8,2014,5,1
2014-08-17,862,17,8,2014,6,1
2014-08-18,816,18,8,2014,0,0
2014-08-19,776,19,8,2014,1,0
2014-08-20,833,20,8,2014,2,0
2014-08-21,777,21,8,2014,3,0
2014-08-22,817,22,8,2014,4,0
2014-08-23,822,23,8,2014,5,1
2014-08-24,857,24,8,2014,6,1
2014-08-25,778,25,8,2014,0,0
2014-08-26,804,26,8,2014,1,0
2014-08-27,783,27,8,2014,2,0
2014-08-28,738,28,8,2014,3,0
2014-08-29,885,29,8,2014,4,0
2014-08-30,868,30,8,2014,5,1
2014-08-31,831,31,8,2014,6,1
2014-09-01,1016,1,9,2014,0,0
2014-09-02,799,2,9,2014,1,0
2014-09-03,723,3,9,2014,2,0
2014-09-04,750,4,9,2014,3,0
2014-09-05,844,5,9,2014,4,0
2014-09-06,815,6,9,2014,5,1
2014-09-07,824,7,9,2014,6,1
2014-09-08,686,8,9,2014,0,0
2014-09-09,788,9,9,2014,1,0
2014-09-10,707,10,9,2014,2,0
2014-09-11,746,11,9,2014,3,0
2014-09-12,719,12,9,2014,4,0
2014-09-13,685,13,9,2014,5,1
2014-09-14,760,14,9,2014,6,1
2014-09-15,739,15,9,2014,0,0
2014-09-16,749,16,9,2014,1,0
2014-09-17,796,17,9,2014,2,0
2014-09-18,867,18,9,2014,3,0
2014-09-19,878,19,9,2014,4,0
2014-09-20,846,20,9,2014,5,1
2014-09-21,791,21,9,2014,6,1
2014-09-22,769,22,9,2014,0,0
2014-09-23,836,23,9,2014,1,0
2014-09-24,836,24,9,2014,2,0
2014-09-25,752,25,9,2014,3,0
2014-09-26,879,26,9,2014,4,0
2014-09-27,891,27,9,2014,5,1
2014-09-28,837,28,9,2014,6,1
2014-09-29,801,29,9,2014,0,0
2014-09-30,783,30,9,2014,1,0
2014-10-01,977,1,10,2014,2,0
2014-10-02,806,2,10,2014,3,0
2014-10-03,782,3,10,2014,4,0
2014-10-04,723,4,10,2014,5,1
2014-10-05,717,5,10,2014,6,1
2014-10-06,723,6,10,2014,0,0
2014-10-07,759,7,10,2014,1,0
2014-10-08,747,8,10,2014,2,0
2014-10-09,686,9,10,2014,3,0
2014-10-10,741,10,10,2014,4,0
2014-10-11,801,11,10,2014,5,1
2014-10-12,692,12,10,2014,6,1
2014-10-13,705,13,10,2014,0,0
2014-10-14,730,14,10,2014,1,0
2014-10-15,773,15,10,2014,2,0
2014-10-16,746,16,10,2014,3,0
2014-10-17,867,17,10,2014,4,0
2014-10-18,837,18,10,2014,5,1
2014-10-19,744,19,10,2014,6,1
2014-10-20,758,20,10,2014,0,0
2014-10-21,779,21,10,2014,1,0
2014-10-22,728,22,10,2014,2,0
2014-10-23,776,23,10,2014,3,0
2014-10-24,880,24,10,2014,4,0
2014-10-25,803,25,10,2014,5,1
2014-10-26,751,26,10,2014,6,1
2014-10-27,812,27,10,2014,0,0
2014-10-28,771,28,10,2014,1,0
2014-10-29,797,29,10,2014,2,0
2014-10-30,780,30,10,2014,3,0
2014-10-31,824,31,10,2014,4,0
2014-11-01,911,1,11,2014,5,1
2014-11-02,727,2,11,2014,6,1
2014-11-03,774,3,11,2014,0,0
2014-11-04,776,4,11,2014,1,0
2014-11-05,744,5,11,2014,2,0
2014-11-06,669,6,11,2014,3,0
2014-11-07,781,7,11,2014,4,0
2014-11-08,746,8,11,2014,5,1
2014-11-09,685,9,11,2014,6,1
2014-11-10,776,10,11,2014,0,0
2014-11-11,675,11,11,2014,1,0
2014-11-12,596,12,11,2014,2,0
2014-11-13,662,13,11,2014,3,0
2014-11-14,754,14,11,2014,4,0
2014-11-15,749,15,11,2014,5,1
2014-11-16,676,16,11,2014,6,1
2014-11-17,625,17,11,2014,0,0
2014-11-18,624,18,11,2014,1,0
2014-11-19,634,19,11,2014,2,0
2014-11-20,633,20,11,2014,3,0
2014-11-21,735,21,11,2014,4,0
2014-11-22,728,22,11,2014,5,1
2014-11-23,688,23,11,2014,6,1
2014-11-24,592,24,11,2014,0,0
2014-11-25,661,25,11,2014,1,0
2014-11-26,677,26,11,2014,2,0
2014-11-27,452,27,11,2014,3,0
2014-11-28,607,28,11,2014,4,0
2014-11-29,706,29,11,2014,5,1
2014-11-30,722,30,11,2014,6,1
2014-12-01,817,1,12,2014,0,0
2014-12-02,651,2,12,2014,1,0
2014-12-03,750,3,12,2014,2,0
2014-12-04,691,4,12,2014,3,0
2014-12-05,804,5,12,2014,4,0
2014-12-06,661,6,12,2014,5,1
2014-12-07,595,7,12,2014,6,1
2014-12-08,709,8,12,2014,0,0
2014-12-09,652,9,12,2014,1,0
2014-12-10,726,10,12,2014,2,0
2014-12-11,638,11,12,2014,3,0
2014-12-12,728,12,12,2014,4,0
2014-12-13,768,13,12,2014,5,1
2014-12-14,714,14,12,2014,6,1
2014-12-15,729,15,12,2014,0,0
2014-12-16,661,16,12,2014,1,0
2014-12-17,736,17,12,2014,2,0
2014-12-18,667,18,12,2014,3,0
2014-12-19,769,19,12,2014,4,0
2014-12-20,740,20,12,2014,5,1
2014-12-21,651,21,12,2014,6,1
2014-12-22,648,22,12,2014,0,0
2014-12-23,674,23,12,2014,1,0
2014-12-24,568,24,12,2014,2,0
2014-12-25,439,25,12,2014,3,0
2014-12-26,627,26,12,2014,4,0
2014-12-27,717,27,12,2014,5,1
2014-12-28,632,28,12,2014,6,1
2014-12-29,678,29,12,2014,0,0
2014-12-30,571,30,12,2014,1,0
2014-12-31,585,31,12,2014,2,0
2015-01-01,1295,1,1,2015,3,0
2015-01-02,674,2,1,2015,4,0
2015-01-03,649,3,1,2015,5,1
2015-01-04,514,4,1,2015,6,1
2015-01-05,524,5,1,2015,0,0
2015-01-06,502,6,1,2015,1,0
2015-01-07,476,7,1,2015,2,0
2015-01-08,448,8,1,2015,3,0
2015-01-09,590,9,1,2015,4,0
2015-01-10,647,10,1,2015,5,1
2015-01-11,651,11,1,2015,6,1
2015-01-12,608,12,1,2015,0,0
2015-01-13,612,13,1,2015,1,0
2015-01-14,675,14,1,2015,2,0
2015-01-15,763,15,1,2015,3,0
2015-01-16,710,16,1,2015,4,0
2015-01-17,741,17,1,2015,5,1
2015-01-18,699,18,1,2015,6,1
2015-01-19,709,19,1,2015,0,0
2015-01-20,793,20,1,2015,1,0
2015-01-21,747,21,1,2015,2,0
2015-01-22,752,22,1,2015,3,0
2015-01-23,800,23,1,2015,4,0
2015-01-24,755,24,1,2015,5,1
2015-01-25,646,25,1,2015,6,1
2015-01-26,656,26,1,2015,0,0
2015-01-27,675,27,1,2015,1,0
2015-01-28,647,28,1,2015,2,0
2015-01-29,707,29,1,2015,3,0
2015-01-30,714,30,1,2015,4,0
2015-01-31,636,31,1,2015,5,1
2015-02-01,565,1,2,2015,6,1
2015-02-02,473,2,2,2015,0,0
2015-02-03,513,3,2,2015,1,0
2015-02-04,577,4,2,2015,2,0
2015-02-05,572,5,2,2015,3,0
2015-02-06,698,6,2,2015,4,0
2015-02-07,679,7,2,2015,5,1
2015-02-08,616,8,2,2015,6,1
2015-02-09,607,9,2,2015,0,0
2015-02-10,629,10,2,2015,1,0
2015-02-11,606,11,2,2015,2,0
2015-02-12,611,12,2,2015,3,0
2015-02-13,632,13,2,2015,4,0
2015-02-14,597,14,2,2015,5,1
2015-02-15,555,15,2,2015,6,1
2015-02-16,539,16,2,2015,0,0
2015-02-17,597,17,2,2015,1,0
2015-02-18,511,18,2,2015,2,0
2015-02-19,463,19,2,2015,3,0
2015-02-20,651,20,2,2015,4,0
2015-02-21,652,21,2,2015,5,1
2015-02-22,593,22,2,2015,6,1
2015-02-23,572,23,2,2015,0,0
2015-02-24,628,24,2,2015,1,0
2015-02-25,572,25,2,2015,2,0
2015-02-26,518,26,2,2015,3,0
2015-02-27,638,27,2,2015,4,0
2015-02-28,545,28,2,2015,5,1
2015-03-01,758,1,3,2015,6,1
2015-03-02,659,2,3,2015,0,0
2015-03-03,636,3,3,2015,1,0
2015-03-04,563,4,3,2015,2,0
2015-03-05,613,5,3,2015,3,0
2015-03-06,712,6,3,2015,4,0
2015-03-07,697,7,3,2015,5,1
2015-03-08,625,8,3,2015,6,1
2015-03-09,726,9,3,2015,0,0
2015-03-10,754,10,3,2015,1,0
2015-03-11,747,11,3,2015,2,0
2015-03-12,753,12,3,2015,3,0
2015-03-13,814,13,3,2015,4,0
2015-03-14,798,14,3,2015,5,1
2015-03-15,779,15,3,2015,6,1
2015-03-16,780,16,3,2015,0,0
2015-03-17,692,17,3,2015,1,0
2015-03-18,690,18,3,2015,2,0
2015-03-19,719,19,3,2015,3,0
2015-03-20,777,20,3,2015,4,0
2015-03-21,689,21,3,2015,5,1
2015-03-22,657,22,3,2015,6,1
2015-03-23,592,23,3,2015,0,0
2015-03-24,639,24,3,2015,1,0
2015-03-25,725,25,3,2015,2,0
2015-03-26,684,26,3,2015,3,0
2015-03-27,726,27,3,2015,4,0
2015-03-28,657,28,3,2015,5,1
2015-03-29,619,29,3,2015,6,1
2015-03-30,719,30,3,2015,0,0
2015-03-31,694,31,3,2015,1,0
2015-04-01,934,1,4,2015,2,0
2015-04-02,794,2,4,2015,3,0
2015-04-03,710,3,4,2015,4,0
2015-04-04,695,4,4,2015,5,1
2015-04-05,675,5,4,2015,6,1
2015-04-06,676,6,4,2015,0,0
2015-04-07,604,7,4,2015,1,0
2015-04-08,679,8,4,2015,2,0
2015-04-09,648,9,4,2015,3,0
2015-04-10,714,10,4,2015,4,0
2015-04-11,720,11,4,2015,5,1
2015-04-12,773,12,4,2015,6,1
2015-04-13,735,13,4,2015,0,0
2015-04-14,767,14,4,2015,1,0
2015-04-15,803,15,4,2015,2,0
2015-04-16,689,16,4,2015,3,0
2015-04-17,786,17,4,2015,4,0
2015-04-18,769,18,4,2015,5,1
2015-04-19,703,19,4,2015,6,1
2015-04-20,744,20,4,2015,0,0
2015-04-21,664,21,4,2015,1,0
2015-04-22,684,22,4,2015,2,0
2015-04-23,732,23,4,2015,3,0
2015-04-24,761,24,4,2015,4,0
2015-04-25,695,25,4,2015,5,1
2015-04-26,718,26,4,2015,6,1
2015-04-27,722,27,4,2015,0,0
2015-04-28,719,28,4,2015,1,0
2015-04-29,766,29,4,2015,2,0
2015-04-30,666,30,4,2015,3,0
2015-05-01,957,1,5,2015,4,0
2015-05-02,688,2,5,2015,5,1
2015-05-03,745,3,5,2015,6,1
2015-05-04,779,4,5,2015,0,0
2015-05-05,699,5,5,2015,1,0
2015-05-06,740,6,5,2015,2,0
2015-05-07,825,7,5,2015,3,0
2015-05-08,807,8,5,2015,4,0
2015-05-09,685,9,5,2015,5,1
2015-05-10,740,10,5,2015,6,1
2015-05-11,749,11,5,2015,0,0
2015-05-12,757,12,5,2015,1,0
2015-05-13,768,13,5,2015,2,0
2015-05-14,755,14,5,2015,3,0
2015-05-15,826,15,5,2015,4,0
2015-05-16,883,16,5,2015,5,1
2015-05-17,837,17,5,2015,6,1
2015-05-18,758,18,5,2015,0,0
2015-05-19,710,19,5,2015,1,0
2015-05-20,732,20,5,2015,2,0
2015-05-21,745,21,5,2015,3,0
2015-05-22,824,22,5,2015,4,0
2015-05-23,799,23,5,2015,5,1
2015-05-24,687,24,5,2015,6,1
2015-05-25,709,25,5,2015,0,0
2015-05-26,770,26,5,2015,1,0
2015-05-27,741,27,5,2015,2,0
2015-05-28,801,28,5,2015,3,0
2015-05-29,828,29,5,2015,4,0
2015-05-30,719,30,5,2015,5,1
2015-05-31,667,31,5,2015,6,1
2015-06-01,959,1,6,2015,0,0
2015-06-02,773,2,6,2015,1,0
2015-06-03,779,3,6,2015,2,0
2015-06-04,721,4,6,2015,3,0
2015-06-05,786,5,6,2015,4,0
2015-06-06,759,6,6,2015,5,1
2015-06-07,740,7,6,2015,6,1
2015-06-08,682,8,6,2015,0,0
2015-06-09,732,9,6,2015,1,0
2015-06-10,793,10,6,2015,2,0
2015-06-11,804,11,6,2015,3,0
2015-06-12,827,12,6,2015,4,0
2015-06-13,813,13,6,2015,5,1
2015-06-14,798,14,6,2015,6,1
2015-06-15,742,15,6,2015,0,0
2015-06-16,847,16,6,2015,1,0
2015-06-17,723,17,6,2015,2,0
2015-06-18,769,18,6,2015,3,0
2015-06-19,774,19,6,2015,4,0
2015-06-20,767,20,6,2015,5,1
2015-06-21,783,21,6,2015,6,1
2015-06-22,780,22,6,2015,0,0
2015-06-23,731,23,6,2015,1,0
2015-06-24,728,24,6,2015,2,0
2015-06-25,783,25,6,2015,3,0
2015-06-26,783,26,6,2015,4,0
2015-06-27,723,27,6,2015,5,1
2015-06-28,797,28,6,2015,6,1
2015-06-29,752,29,6,2015,0,0
2015-06-30,750,30,6,2015,1,0
2015-07-01,898,1,7,2015,2,0
2015-07-02,757,2,7,2015,3,0
2015-07-03,768,3,7,2015,4,0
2015-07-04,845,4,7,2015,5,1
2015-07-05,898,5,7,2015,6,1
2015-07-06,757,6,7,2015,0,0
2015-07-07,701,7,7,2015,1,0
2015-07-08,717,8,7,2015,2,0
2015-07-09,672,9,7,2015,3,0
2015-07-10,740,10,7,2015,4,0
2015-07-11,799,11,7,2015,5,1
2015-07-12,801,12,7,2015,6,1
2015-07-13,782,13,7,2015,0,0
2015-07-14,712,14,7,2015,1,0
2015-07-15,795,15,7,2015,2,0
2015-07-16,673,16,7,2015,3,0
2015-07-17,825,17,7,2015,4,0
2015-07-18,776,18,7,2015,5,1
2015-07-19,764,19,7,2015,6,1
2015-07-20,778,20,7,2015,0,0
2015-07-21,777,21,7,2015,1,0
2015-07-22,774,22,7,2015,2,0
2015-07-23,811,23,7,2015,3,0
2015-07-24,867,24,7,2015,4,0
2015-07-25,832,25,7,2015,5,1
2015-07-26,802,26,7,2015,6,1
2015-07-27,836,27,7,2015,0,0
2015-07-28,767,28,7,2015,1,0
2015-07-29,764,29,7,2015,2,0
2015-07-30,775,30,7,2015,3,0
2015-07-31,783,31,7,2015,4,0
2015-08-01,1050,1,8,2015,5,1
2015-08-02,822,2,8,2015,6,1
2015-08-03,730,3,8,2015,0,0
2015-08-04,761,4,8,2015,1,0
2015-08-05,772,5,8,2015,2,0
2015-08-06,810,6,8,2015,3,0
2015-08-07,839,7,8,2015,4,0
2015-08-08,849,8,8,2015,5,1
2015-08-09,745,9,8,2015,6,1
2015-08-10,810,10,8,2015,0,0
2015-08-11,792,11,8,2015,1,0
2015-08-12,760,12,8,2015,2,0
2015-08-13,784,13,8,2015,3,0
2015-08-14,808,14,8,2015,4,0
2015-08-15,827,15,8,2015,5,1
2015-08-16,865,16,8,2015,6,1
2015-08-17,741,17,8,2015,0,0
2015-08-18,762,18,8,2015,1,0
2015-08-19,793,19,8,2015,2,0
2015-08-20,840,20,8,2015,3,0
2015-08-21,858,21,8,2015,4,0
2015-08-22,845,22,8,2015,5,1
2015-08-23,806,23,8,2015,6,1
2015-08-24,724,24,8,2015,0,0
2015-08-25,768,25,8,2015,1,0
2015-08-26,790,26,8,2015,2,0
2015-08-27,765,27,8,2015,3,0
2015-08-28,806,28,8,2015,4,0
2015-08-29,762,29,8,2015,5,1
2015-08-30,802,30,8,2015,6,1
2015-08-31,745,31,8,2015,0,0
2015-09-01,959,1,9,2015,1,0
2015-09-02,801,2,9,2015,2,0
2015-09-03,876,3,9,2015,3,0
2015-09-04,815,4,9,2015,4,0
2015-09-05,766,5,9,2015,5,1
2015-09-06,818,6,9,2015,6,1
2015-09-07,809,7,9,2015,0,0
2015-09-08,717,8,9,2015,1,0
2015-09-09,712,9,9,2015,2,0
2015-09-10,659,10,9,2015,3,0
2015-09-11,692,11,9,2015,4,0
2015-09-12,724,12,9,2015,5,1
2015-09-13,733,13,9,2015,6,1
2015-09-14,791,14,9,2015,0,0
2015-09-15,813,15,9,2015,1,0
2015-09-16,767,16,9,2015,2,0
2015-09-17,717,17,9,2015,3,0
2015-09-18,791,18,9,2015,4,0
2015-09-19,791,19,9,2015,5,1
2015-09-20,811,20,9,2015,6,1
2015-09-21,735,21,9,2015,0,0
2015-09-22,777,22,9,2015,1,0
2015-09-23,834,23,9,2015,2,0
2015-09-24,719,24,9,2015,3,0
2015-09-25,814,25,9,2015,4,0
2015-09-26,792,26,9,2015,5,1
2015-09-27,803,27,9,2015,6,1
2015-09-28,754,28,9,2015,0,0
2015-09-29,670,29,9,2015,1,0
2015-09-30,677,30,9,2015,2,0
2015-10-01,896,1,10,2015,3,0
2015-10-02,800,2,10,2015,4,0
2015-10-03,710,3,10,2015,5,1
2015-10-04,654,4,10,2015,6,1
2015-10-05,756,5,10,2015,0,0
2015-10-06,752,6,10,2015,1,0
2015-10-07,718,7,10,2015,2,0
2015-10-08,701,8,10,2015,3,0
2015-10-09,796,9,10,2015,4,0
2015-10-10,729,10,10,2015,5,1
2015-10-11,735,11,10,2015,6,1
2015-10-12,733,12,10,2015,0,0
2015-10-13,742,13,10,2015,1,0
2015-10-14,764,14,10,2015,2,0
2015-10-15,817,15,10,2015,3,0
2015-10-16,734,16,10,2015,4,0
2015-10-17,706,17,10,2015,5,1
2015-10-18,675,18,10,2015,6,1
2015-10-19,787,19,10,2015,0,0
2015-10-20,785,20,10,2015,1,0
2015-10-21,795,21,10,2015,2,0
2015-10-22,775,22,10,2015,3,0
2015-10-23,777,23,10,2015,4,0
2015-10-24,766,24,10,2015,5,1
2015-10-25,731,25,10,2015,6,1
2015-10-26,781,26,10,2015,0,0
2015-10-27,651,27,10,2015,1,0
2015-10-28,682,28,10,2015,2,0
2015-10-29,669,29,10,2015,3,0
2015-10-30,776,30,10,2015,4,0
2015-10-31,721,31,10,2015,5,1
2015-11-01,998,1,11,2015,6,1
2015-11-02,786,2,11,2015,0,0
2015-11-03,749,3,11,2015,1,0
2015-11-04,791,4,11,2015,2,0
2015-11-05,755,5,11,2015,3,0
2015-11-06,747,6,11,2015,4,0
2015-11-07,691,7,11,2015,5,1
2015-11-08,705,8,11,2015,6,1
2015-11-09,685,9,11,2015,0,0
2015-11-10,641,10,11,2015,1,0
2015-11-11,688,11,11,2015,2,0
2015-11-12,693,12,11,2015,3,0
2015-11-13,679,13,11,2015,4,0
2015-11-14,697,14,11,2015,5,1
2015-11-15,724,15,11,2015,6,1
2015-11-16,745,16,11,2015,0,0
2015-11-17,667,17,11,2015,1,0
2015-11-18,685,18,11,2015,2,0
2015-11-19,697,19,11,2015,3,0
2015-11-20,714,20,11,2015,4,0
2015-11-21,528,21,11,2015,5,1
2015-11-22,521,22,11,2015,6,1
2015-11-23,650,23,11,2015,0,0
2015-11-24,607,24,11,2015,1,0
2015-11-25,620,25,11,2015,2,0
2015-11-26,590,26,11,2015,3,0
2015-11-27,613,27,11,2015,4,0
2015-11-28,659,28,11,2015,5,1
2015-11-29,612,29,11,2015,6,1
2015-11-30,668,30,11,2015,0,0
2015-12-01,802,1,12,2015,1,0
2015-12-02,716,2,12,2015,2,0
2015-12-03,711,3,12,2015,3,0
2015-12-04,700,4,12,2015,4,0
2015-12-05,707,5,12,2015,5,1
2015-12-06,688,6,12,2015,6,1
2015-12-07,690,7,12,2015,0,0
2015-12-08,733,8,12,2015,1,0
2015-12-09,685,9,12,2015,2,0
2015-12-10,691,10,12,2015,3,0
2015-12-11,742,11,12,2015,4,0
2015-12-12,751,12,12,2015,5,1
2015-12-13,649,13,12,2015,6,1
2015-12-14,739,14,12,2015,0,0
2015-12-15,795,15,12,2015,1,0
2015-12-16,722,16,12,2015,2,0
2015-12-17,728,17,12,2015,3,0
2015-12-18,653,18,12,2015,4,0
2015-12-19,666,19,12,2015,5,1
2015-12-20,693,20,12,2015,6,1
2015-12-21,650,21,12,2015,0,0
2015-12-22,694,22,12,2015,1,0
2015-12-23,754,23,12,2015,2,0
2015-12-24,676,24,12,2015,3,0
2015-12-25,497,25,12,2015,4,0
2015-12-26,641,26,12,2015,5,1
2015-12-27,628,27,12,2015,6,1
2015-12-28,516,28,12,2015,0,0
2015-12-29,625,29,12,2015,1,0
2015-12-30,603,30,12,2015,2,0
2015-12-31,610,31,12,2015,3,0
2016-01-01,1206,1,1,2016,4,0
2016-01-02,578,2,1,2016,5,1
2016-01-03,618,3,1,2016,6,1
2016-01-04,625,4,1,2016,0,0
2016-01-05,627,5,1,2016,1,0
2016-01-06,629,6,1,2016,2,0
2016-01-07,708,7,1,2016,3,0
2016-01-08,744,8,1,2016,4,0
2016-01-09,650,9,1,2016,5,1
2016-01-10,598,10,1,2016,6,1
2016-01-11,513,11,1,2016,0,0
2016-01-12,548,12,1,2016,1,0
2016-01-13,653,13,1,2016,2,0
2016-01-14,734,14,1,2016,3,0
2016-01-15,734,15,1,2016,4,0
2016-01-16,653,16,1,2016,5,1
2016-01-17,537,17,1,2016,6,1
2016-01-18,516,18,1,2016,0,0
2016-01-19,610,19,1,2016,1,0
2016-01-20,621,20,1,2016,2,0
2016-01-21,634,21,1,2016,3,0
2016-01-22,701,22,1,2016,4,0
2016-01-23,723,23,1,2016,5,1
2016-01-24,677,24,1,2016,6,1
2016-01-25,744,25,1,2016,0,0
2016-01-26,640,26,1,2016,1,0
2016-01-27,669,27,1,2016,2,0
2016-01-28,753,28,1,2016,3,0
2016-01-29,745,29,1,2016,4,0
2016-01-30,743,30,1,2016,5,1
2016-01-31,666,31,1,2016,6,1
2016-02-01,856,1,2,2016,0,0
2016-02-02,614,2,2,2016,1,0
2016-02-03,682,3,2,2016,2,0
2016-02-04,670,4,2,2016,3,0
2016-02-05,660,5,2,2016,4,0
2016-02-06,696,6,2,2016,5,1
2016-02-07,616,7,2,2016,6,1
2016-02-08,571,8,2,2016,0,0
2016-02-09,547,9,2,2016,1,0
2016-02-10,564,10,2,2016,2,0
2016-02-11,583,11,2,2016,3,0
2016-02-12,647,12,2,2016,4,0
2016-02-13,596,13,2,2016,5,1
2016-02-14,515,14,2,2016,6,1
2016-02-15,554,15,2,2016,0,0
2016-02-16,625,16,2,2016,1,0
2016-02-17,640,17,2,2016,2,0
2016-02-18,682,18,2,2016,3,0
2016-02-19,775,19,2,2016,4,0
2016-02-20,705,20,2,2016,5,1
2016-02-21,708,21,2,2016,6,1
2016-02-22,638,22,2,2016,0,0
2016-02-23,630,23,2,2016,1,0
2016-02-24,578,24,2,2016,2,0
2016-02-25,701,25,2,2016,3,0
2016-02-26,741,26,2,2016,4,0
2016-02-27,692,27,2,2016,5,1
2016-02-28,625,28,2,2016,6,1
2016-02-29,646,29,2,2016,0,0
2016-03-01,822,1,3,2016,1,0
2016-03-02,609,2,3,2016,2,0
2016-03-03,617,3,3,2016,3,0
2016-03-04,704,4,3,2016,4,0
2016-03-05,701,5,3,2016,5,1
2016-03-06,714,6,3,2016,6,1
2016-03-07,794,7,3,2016,0,0
2016-03-08,724,8,3,2016,1,0
2016-03-09,680,9,3,2016,2,0
2016-03-10,717,10,3,2016,3,0
2016-03-11,732,11,3,2016,4,0
2016-03-12,746,12,3,2016,5,1
2016-03-13,628,13,3,2016,6,1
2016-03-14,686,14,3,2016,0,0
2016-03-15,712,15,3,2016,1,0
2016-03-16,745,16,3,2016,2,0
2016-03-17,740,17,3,2016,3,0
2016-03-18,792,18,3,2016,4,0
2016-03-19,701,19,3,2016,5,1
2016-03-20,687,20,3,2016,6,1
2016-03-21,699,21,3,2016,0,0
2016-03-22,722,22,3,2016,1,0
2016-03-23,686,23,3,2016,2,0
2016-03-24,678,24,3,2016,3,0
2016-03-25,716,25,3,2016,4,0
2016-03-26,735,26,3,2016,5,1
2016-03-27,631,27,3,2016,6,1
2016-03-28,743,28,3,2016,0,0
2016-03-29,741,29,3,2016,1,0
2016-03-30,717,30,3,2016,2,0
2016-03-31,753,31,3,2016,3,0
2016-04-01,834,1,4,2016,4,0
2016-04-02,651,2,4,2016,5,1
2016-04-03,708,3,4,2016,6,1
2016-04-04,661,4,4,2016,0,0
2016-04-05,676,5,4,2016,1,0
2016-04-06,660,6,4,2016,2,0
2016-04-07,743,7,4,2016,3,0
2016-04-08,626,8,4,2016,4,0
2016-04-09,689,9,4,2016,5,1
2016-04-10,705,10,4,2016,6,1
2016-04-11,676,11,4,2016,0,0
2016-04-12,702,12,4,2016,1,0
2016-04-13,716,13,4,2016,2,0
2016-04-14,691,14,4,2016,3,0
2016-04-15,812,15,4,2016,4,0
2016-04-16,734,16,4,2016,5,1
2016-04-17,709,17,4,2016,6,1
2016-04-18,738,18,4,2016,0,0
2016-04-19,703,19,4,2016,1,0
2016-04-20,690,20,4,2016,2,0
2016-04-21,715,21,4,2016,3,0
2016-04-22,732,22,4,2016,4,0
2016-04-23,694,23,4,2016,5,1
2016-04-24,756,24,4,2016,6,1
2016-04-25,758,25,4,2016,0,0
2016-04-26,692,26,4,2016,1,0
2016-04-27,662,27,4,2016,2,0
2016-04-28,733,28,4,2016,3,0
2016-04-29,720,29,4,2016,4,0
2016-04-30,605,30,4,2016,5,1
2016-05-01,825,1,5,2016,6,1
2016-05-02,757,2,5,2016,0,0
2016-05-03,735,3,5,2016,1,0
2016-05-04,683,4,5,2016,2,0
2016-05-05,701,5,5,2016,3,0
2016-05-06,794,6,5,2016,4,0
2016-05-07,742,7,5,2016,5,1
2016-05-08,730,8,5,2016,6,1
2016-05-09,731,9,5,2016,0,0
2016-05-10,713,10,5,2016,1,0
2016-05-11,759,11,5,2016,2,0
2016-05-12,690,12,5,2016,3,0
2016-05-13,808,13,5,2016,4,0
2016-05-14,723,14,5,2016,5,1
2016-05-15,742,15,5,2016,6,1
2016-05-16,782,16,5,2016,0,0
2016-05-17,692,17,5,2016,1,0
2016-05-18,801,18,5,2016,2,0
2016-05-19,766,19,5,2016,3,0
2016-05-20,804,20,5,2016,4,0
